"Subject","Gruppe","Trial","item_type","color","source","recog","ONTest.RT","RKResponse","RKTest.RT","tag","ori_assign","assign","SMTest.RT","testword","Age","Group","SessionDate","SessionStartDateTimeUtc","SessionTime","Sex","studies","Block","Blocklist","Blocklist.Cycle","Blocklist.Sample","Procedure[Block]","Running[Block]","Strategieabfrage.ACC","Strategieabfrage.CRESP","Strategieabfrage.DurationError","Strategieabfrage.OnsetDelay","Strategieabfrage.OnsetTime","Strategieabfrage.OnsetToOnsetTime","Strategieabfrage.RESP","Strategieabfrage.RT","Strategieabfrage.RTTime","fontsize","ListTest.Resp","onleft","onright","ONTest.Resp","pos","position","rkleft","rkright","Running[Trial]","StudyList1","StudyList1.Cycle","StudyList1.Sample","TestList","TestList.Cycle","TestList.Sample","UebungMemCue","used"
55,"IN",98,"distractor","new","nosou","new",1414,"new",462,"N","N","N",1028,"Blase",23,1,2019-07-16,"16.07.2019 06:56:41",1899-12-31 08:56:41,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,27,1405126,0,"n",11221,1416347,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,98,1,98,NA,1
55,"IN",99,"R item","yellow","bottom","new",777,"new",462,"N","N","N",1028,"Fuchs",23,1,2019-07-16,"16.07.2019 06:56:41",1899-12-31 08:56:41,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,27,1405126,0,"n",11221,1416347,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,99,1,99,NA,1
55,"IN",100,"distractor","new","nosou","new",1244,"new",462,"N","N","N",1028,"Hütte",23,1,2019-07-16,"16.07.2019 06:56:41",1899-12-31 08:56:41,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,27,1405126,0,"n",11221,1416347,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,100,1,100,NA,1
55,"IN",101,"distractor","new","nosou","new",4214,"new",462,"N","N","N",1028,"Fabrik",23,1,2019-07-16,"16.07.2019 06:56:41",1899-12-31 08:56:41,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,27,1405126,0,"n",11221,1416347,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,101,1,101,NA,1
55,"IN",102,"R item","yellow","bottom","old",1361,"remember",347,"R","C","T",1837,"Harfe",23,1,2019-07-16,"16.07.2019 06:56:41",1899-12-31 08:56:41,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,27,1405126,0,"n",11221,1416347,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,102,1,102,NA,1
55,"IN",103,"F item","yellow","bottom","old",4615,"know",315,"F","C","T",654,"Vogel",23,1,2019-07-16,"16.07.2019 06:56:41",1899-12-31 08:56:41,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,27,1405126,0,"n",11221,1416347,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,103,1,103,NA,1
55,"IN",104,"distractor","new","nosou","new",847,"new",315,"N","N","N",654,"Sauna",23,1,2019-07-16,"16.07.2019 06:56:41",1899-12-31 08:56:41,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,27,1405126,0,"n",11221,1416347,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,104,1,104,NA,1
56,"EX",1,"distractor","new","nosou","new",2203,"new",0,"N","N","N",0,"Flasche",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,1,1,1,NA,1
56,"EX",2,"distractor","new","nosou","new",1189,"new",0,"N","N","N",0,"Schiff",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,2,1,2,NA,1
56,"EX",3,"R item","yellow","bottom","old",1790,"remember",1623,"R","Y","B",7342,"Tier",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,3,1,3,NA,1
56,"EX",4,"distractor","new","nosou","new",2077,"new",1623,"N","N","N",7342,"Nagel",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,4,1,4,NA,1
56,"EX",5,"R item","cyan","top","old",1244,"remember",1123,"R","C","T",3230,"Hammer",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,5,1,5,NA,1
56,"EX",6,"distractor","new","nosou","new",1871,"new",1123,"N","N","N",3230,"Sänger",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,6,1,6,NA,1
56,"EX",7,"F item","cyan","top","new",1774,"new",1123,"N","N","N",3230,"Schüler",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,7,1,7,NA,1
56,"EX",8,"R item","yellow","bottom","old",1002,"remember",859,"R","Y","B",2728,"Geld",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,8,1,8,NA,1
56,"EX",9,"distractor","new","nosou","new",1223,"new",859,"N","N","N",2728,"Toast",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,9,1,9,NA,1
56,"EX",10,"distractor","new","nosou","new",1049,"new",859,"N","N","N",2728,"Gemüse",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,10,1,10,NA,1
56,"EX",11,"F item","yellow","bottom","old",1162,"remember",2132,"F","Y","B",903,"Leiche",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,11,1,11,NA,1
56,"EX",12,"F item","yellow","bottom","new",2142,"new",2132,"N","N","N",903,"Wolle",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,12,1,12,NA,1
56,"EX",13,"R item","cyan","top","old",2027,"remember",1442,"R","Y","B",1592,"Becher",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,13,1,13,NA,1
56,"EX",14,"F item","cyan","top","old",2444,"know",2506,"F","C","T",2039,"Auspuff",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,14,1,14,NA,1
56,"EX",15,"R item","cyan","top","old",1816,"remember",1136,"R","C","T",1811,"Vogel",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,15,1,15,NA,1
56,"EX",16,"F item","cyan","top","new",3254,"new",1136,"N","N","N",1811,"Keller",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,16,1,16,NA,1
56,"EX",17,"F item","yellow","bottom","new",1047,"new",1136,"N","N","N",1811,"Stange",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,17,1,17,NA,1
56,"EX",18,"F item","cyan","top","old",1536,"know",1027,"F","C","T",1898,"Hafer",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,18,1,18,NA,1
56,"EX",19,"distractor","new","nosou","new",2017,"new",1027,"N","N","N",1898,"Allee",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,19,1,19,NA,1
56,"EX",20,"distractor","new","nosou","new",1004,"new",1027,"N","N","N",1898,"Pfeffer",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,20,1,20,NA,1
56,"EX",21,"R item","cyan","top","new",791,"new",1027,"N","N","N",1898,"Zeitung",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,21,1,21,NA,1
56,"EX",22,"F item","yellow","bottom","new",2274,"new",1027,"N","N","N",1898,"Schädel",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,22,1,22,NA,1
56,"EX",23,"R item","yellow","bottom","old",1698,"remember",855,"R","C","T",972,"Bankier",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,23,1,23,NA,1
56,"EX",24,"R item","yellow","bottom","old",1072,"remember",877,"R","Y","B",986,"Gift",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,24,1,24,NA,1
56,"EX",25,"F item","yellow","bottom","old",1621,"remember",1244,"F","Y","B",1506,"Orkan",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,25,1,25,NA,1
56,"EX",26,"F item","cyan","top","new",1361,"new",1244,"N","N","N",1506,"Schaum",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,26,1,26,NA,1
56,"EX",27,"F item","yellow","bottom","new",2326,"new",1244,"N","N","N",1506,"Seil",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,27,1,27,NA,1
56,"EX",28,"R item","cyan","top","old",1540,"remember",543,"R","C","T",1569,"Wald",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,28,1,28,NA,1
56,"EX",29,"distractor","new","nosou","new",1437,"new",543,"N","N","N",1569,"Metall",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,29,1,29,NA,1
56,"EX",30,"F item","yellow","bottom","new",1118,"new",543,"N","N","N",1569,"Baden",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,30,1,30,NA,1
56,"EX",31,"distractor","new","nosou","new",1205,"new",543,"N","N","N",1569,"Schleim",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,31,1,31,NA,1
56,"EX",32,"R item","yellow","bottom","old",1399,"remember",1000,"R","Y","B",872,"Impfung",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,32,1,32,NA,1
56,"EX",33,"distractor","new","nosou","new",1151,"new",1000,"N","N","N",872,"Halle",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,33,1,33,NA,1
56,"EX",34,"F item","cyan","top","new",956,"new",1000,"N","N","N",872,"Panzer",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,34,1,34,NA,1
56,"EX",35,"distractor","new","nosou","new",1057,"new",1000,"N","N","N",872,"Blut",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,35,1,35,NA,1
56,"EX",36,"distractor","new","nosou","new",1689,"new",1000,"N","N","N",872,"Küste",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,36,1,36,NA,1
56,"EX",37,"distractor","new","nosou","new",961,"new",1000,"N","N","N",872,"Harfe",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,37,1,37,NA,1
56,"EX",38,"distractor","new","nosou","new",1437,"new",1000,"N","N","N",872,"Fabrik",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,38,1,38,NA,1
56,"EX",39,"R item","yellow","bottom","old",1367,"remember",857,"R","Y","B",702,"Ehefrau",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,39,1,39,NA,1
56,"EX",40,"distractor","new","nosou","new",1253,"new",857,"N","N","N",702,"Larve",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,40,1,40,NA,1
56,"EX",41,"R item","cyan","top","old",1733,"remember",321,"R","C","T",780,"Pferd",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,41,1,41,NA,1
56,"EX",42,"F item","yellow","bottom","new",1879,"new",321,"N","N","N",780,"Kneipe",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,42,1,42,NA,1
56,"EX",43,"R item","yellow","bottom","old",1335,"remember",562,"R","Y","B",572,"Fuchs",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,43,1,43,NA,1
56,"EX",44,"distractor","new","nosou","new",1272,"new",562,"N","N","N",572,"König",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,44,1,44,NA,1
56,"EX",45,"R item","cyan","top","old",1536,"remember",547,"R","C","T",1005,"Eisen",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,45,1,45,NA,1
56,"EX",46,"F item","cyan","top","new",2184,"new",547,"N","N","N",1005,"Felsen",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,46,1,46,NA,1
56,"EX",47,"distractor","new","nosou","new",1348,"new",547,"N","N","N",1005,"Stein",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,47,1,47,NA,1
56,"EX",48,"R item","cyan","top","old",1777,"remember",738,"R","C","T",1061,"Schmutz",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,48,1,48,NA,1
56,"EX",49,"F item","cyan","top","new",949,"new",738,"N","N","N",1061,"Butter",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,49,1,49,NA,1
56,"EX",50,"F item","cyan","top","new",659,"new",738,"N","N","N",1061,"Yacht",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,50,1,50,NA,1
56,"EX",51,"F item","cyan","top","old",1514,"remember",1574,"F","C","T",831,"Pfeife",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,51,1,51,NA,1
56,"EX",52,"distractor","new","nosou","new",1257,"new",1574,"N","N","N",831,"Fleisch",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,52,1,52,NA,1
56,"EX",53,"R item","yellow","bottom","old",1498,"remember",510,"R","C","T",1378,"Stuhl",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,53,1,53,NA,1
56,"EX",54,"distractor","new","nosou","new",1022,"new",510,"N","N","N",1378,"Hektar",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,54,1,54,NA,1
56,"EX",55,"R item","cyan","top","old",1408,"remember",487,"R","Y","B",540,"Vieh",23,1,2019-07-16,"16.07.2019 07:01:21",1899-12-31 09:01:21,"weiblich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,20,1203167,0,"n",8379,1211546,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,55,1,55,NA,1
